"code","iso","country","CDA.raw.1999","CDA.raw.2000","CDA.raw.2001","CDA.raw.2002","CDA.raw.2003","CDA.raw.2004","CDA.raw.2005","CDA.raw.2006","CDA.raw.2007","CDA.raw.2008","CDA.raw.2009","CDA.raw.2010","CDA.raw.2011","CDA.raw.2012","CDA.raw.2013","CDA.raw.2014","CDA.raw.2015","CDA.raw.2016","CDA.raw.2017","CDA.raw.2018","CDA.raw.2019"
48,"BHR","Bahrain",0.054559009043607,0.0566316938770479,0.0359855622446719,0.0142571324386498,0.0100633129911962,0.00831266441059442,0.0110282952268987,0.0125025766272253,0.0334143035010734,0.0584822289175835,0.0739315682546737,0.088316728427998,0.0783438353868229,0.0648359556584248,0.0549712653000238,0.0420340696661816,0.03306113156863,0.0165716787484509,0.0159036475014021,0.00762631983087103,-0.00130206848644946
50,"BGD","Bangladesh",0.0702139860446216,0.0686827968444372,0.0695117806765551,0.0678316905023604,0.063084698269857,0.0593217872374832,0.0627631798375505,0.0655871872764147,0.0653897572878135,0.0611974276859086,0.0583786338715473,0.0557551152269058,0.0575348770558939,0.0584002704894888,0.0560774923313798,0.0552564650216256,0.0566436316206347,0.0588603637011871,0.0584063659790803,0.0585255636306463,0.0616747896491663
52,"BRB","Barbados",-0.00422244533232648,0.00869845882583875,0.0323604725002045,0.0432728863404483,0.0624874852657082,0.0533340698435369,0.0457099393593694,0.0342040484795916,0.0239441266701401,0.0312331433485877,0.0371098794935749,0.0336398908346927,0.030760155768162,0.0236651134722787,0.0162051444329168,0.000879062193578584,-0.00663874780476439,-0.0108590511001682,-0.0232484418264186,-0.0358021648128666,-0.0396876989655658
112,"BLR","Belarus",-0.0279797911339576,-0.0444925644363633,-0.0602890683715185,-0.0543760312264194,-0.0352940055448337,-0.0174259137843355,-0.00560916724915615,0.0047815603474779,0.0115130285637906,0.018327535124903,0.0192141035101108,0.0185428406167012,0.0162691339859589,0.0119229922333779,0.00669481054857468,0.00406437481266742,-0.00127507645137735,-0.003770879496435,-0.00693791316613379,-0.00155406526164991,-0.000927380756733814
56,"BEL","Belgium",0.0121872895510338,0.00977336153180453,0.00814445555107302,0.00366642308715681,-0.00026680024966081,-0.00428809881536294,-0.0126438299774488,-0.0151750022495761,-0.0215711059777626,-0.0202954782760679,-0.0232189834810963,-0.0124462210979713,-0.0131309213438939,-0.0242515394126631,-0.022479697150567,-0.0238983845522284,-0.0217033856406454,-0.0209485989778974,-0.022077805198284,-0.0126896661704706,-0.00830956772096767
84,"BLZ","Belize",0.000957554301131314,-0.00448135478839447,0.0130453362391707,0.0180446433255677,0.0247404148660746,0.0237185478626782,0.0267893719635375,0.0176736890569209,0.0238154238161143,0.0189395876301839,0.0174911893395169,0.021602579291043,0.0329302823123729,0.0269853565080367,0.0236788566765531,0.0113973824707483,0.019492190816214,0.0231323634696863,0.0282639259782995,0.02455172869713,0.0344180466913557
204,"BEN","Benin",0.0818433185699534,0.0723530909218648,0.0704354901332138,0.0755356009023833,0.089151297904297,0.105091750182172,0.10935105067962,0.122578928826403,0.134319827214106,0.124894171955878,0.122933139800509,0.113579028392762,0.0975071864003598,0.0815776497100633,0.0682258704668728,0.0567234144195201,0.0422932388301109,0.0443881902571484,0.0554379377835397,0.0596339137664623,0.0625662643197678
60,"BMU","Bermuda",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
64,"BTN","Bhutan",0.14520771302002,0.133471962679775,0.116954226026112,0.105654955365395,0.0659053654950716,0.0273019131143195,0.0120069319512803,0.000154025529370161,0.0018958528235713,0.0102479870700731,0.0333478869903048,0.0600808104760886,0.0913234406045758,0.12282361267944,0.142063427321636,0.140613817313166,0.142858710480804,0.1379371507267,0.122433330142452,0.0996820577564543,0.0854210164422262
68,"BOL","Bolivia",0.071454612121701,0.0595289816686684,0.0296795219211654,0.0136788801185583,0.0102557047668559,0.0102973865382694,0.00969611064170017,0.0218730375503469,0.0279117372133051,0.0346859129067227,0.0388844047706558,0.0481755549977747,0.0417569844444912,0.0470305228910328,0.0510207998331074,0.0520093073475834,0.0517208142666892,0.0633455262945426,0.0593637291258733,0.0521963595571324,0.041435673883248
