"code","iso","country","FOG.raw.1750","FOG.raw.1751","FOG.raw.1752","FOG.raw.1753","FOG.raw.1754","FOG.raw.1755","FOG.raw.1756","FOG.raw.1757","FOG.raw.1758","FOG.raw.1759","FOG.raw.1760","FOG.raw.1761","FOG.raw.1762","FOG.raw.1763","FOG.raw.1764","FOG.raw.1765","FOG.raw.1766","FOG.raw.1767","FOG.raw.1768","FOG.raw.1769","FOG.raw.1770","FOG.raw.1771","FOG.raw.1772","FOG.raw.1773","FOG.raw.1774","FOG.raw.1775","FOG.raw.1776","FOG.raw.1777","FOG.raw.1778","FOG.raw.1779","FOG.raw.1780","FOG.raw.1781","FOG.raw.1782","FOG.raw.1783","FOG.raw.1784","FOG.raw.1785","FOG.raw.1786","FOG.raw.1787","FOG.raw.1788","FOG.raw.1789","FOG.raw.1790","FOG.raw.1791","FOG.raw.1792","FOG.raw.1793","FOG.raw.1794","FOG.raw.1795","FOG.raw.1796","FOG.raw.1797","FOG.raw.1798","FOG.raw.1799","FOG.raw.1800","FOG.raw.1801","FOG.raw.1802","FOG.raw.1803","FOG.raw.1804","FOG.raw.1805","FOG.raw.1806","FOG.raw.1807","FOG.raw.1808","FOG.raw.1809","FOG.raw.1810","FOG.raw.1811","FOG.raw.1812","FOG.raw.1813","FOG.raw.1814","FOG.raw.1815","FOG.raw.1816","FOG.raw.1817","FOG.raw.1818","FOG.raw.1819","FOG.raw.1820","FOG.raw.1821","FOG.raw.1822","FOG.raw.1823","FOG.raw.1824","FOG.raw.1825","FOG.raw.1826","FOG.raw.1827","FOG.raw.1828","FOG.raw.1829","FOG.raw.1830","FOG.raw.1831","FOG.raw.1832","FOG.raw.1833","FOG.raw.1834","FOG.raw.1835","FOG.raw.1836","FOG.raw.1837","FOG.raw.1838","FOG.raw.1839","FOG.raw.1840","FOG.raw.1841","FOG.raw.1842","FOG.raw.1843","FOG.raw.1844","FOG.raw.1845","FOG.raw.1846","FOG.raw.1847","FOG.raw.1848","FOG.raw.1849","FOG.raw.1850","FOG.raw.1851","FOG.raw.1852","FOG.raw.1853","FOG.raw.1854","FOG.raw.1855","FOG.raw.1856","FOG.raw.1857","FOG.raw.1858","FOG.raw.1859","FOG.raw.1860","FOG.raw.1861","FOG.raw.1862","FOG.raw.1863","FOG.raw.1864","FOG.raw.1865","FOG.raw.1866","FOG.raw.1867","FOG.raw.1868","FOG.raw.1869","FOG.raw.1870","FOG.raw.1871","FOG.raw.1872","FOG.raw.1873","FOG.raw.1874","FOG.raw.1875","FOG.raw.1876","FOG.raw.1877","FOG.raw.1878","FOG.raw.1879","FOG.raw.1880","FOG.raw.1881","FOG.raw.1882","FOG.raw.1883","FOG.raw.1884","FOG.raw.1885","FOG.raw.1886","FOG.raw.1887","FOG.raw.1888","FOG.raw.1889","FOG.raw.1890","FOG.raw.1891","FOG.raw.1892","FOG.raw.1893","FOG.raw.1894","FOG.raw.1895","FOG.raw.1896","FOG.raw.1897","FOG.raw.1898","FOG.raw.1899","FOG.raw.1900","FOG.raw.1901","FOG.raw.1902","FOG.raw.1903","FOG.raw.1904","FOG.raw.1905","FOG.raw.1906","FOG.raw.1907","FOG.raw.1908","FOG.raw.1909","FOG.raw.1910","FOG.raw.1911","FOG.raw.1912","FOG.raw.1913","FOG.raw.1914","FOG.raw.1915","FOG.raw.1916","FOG.raw.1917","FOG.raw.1918","FOG.raw.1919","FOG.raw.1920","FOG.raw.1921","FOG.raw.1922","FOG.raw.1923","FOG.raw.1924","FOG.raw.1925","FOG.raw.1926","FOG.raw.1927","FOG.raw.1928","FOG.raw.1929","FOG.raw.1930","FOG.raw.1931","FOG.raw.1932","FOG.raw.1933","FOG.raw.1934","FOG.raw.1935","FOG.raw.1936","FOG.raw.1937","FOG.raw.1938","FOG.raw.1939","FOG.raw.1940","FOG.raw.1941","FOG.raw.1942","FOG.raw.1943","FOG.raw.1944","FOG.raw.1945","FOG.raw.1946","FOG.raw.1947","FOG.raw.1948","FOG.raw.1949","FOG.raw.1950","FOG.raw.1951","FOG.raw.1952","FOG.raw.1953","FOG.raw.1954","FOG.raw.1955","FOG.raw.1956","FOG.raw.1957","FOG.raw.1958","FOG.raw.1959","FOG.raw.1960","FOG.raw.1961","FOG.raw.1962","FOG.raw.1963","FOG.raw.1964","FOG.raw.1965","FOG.raw.1966","FOG.raw.1967","FOG.raw.1968","FOG.raw.1969","FOG.raw.1970","FOG.raw.1971","FOG.raw.1972","FOG.raw.1973","FOG.raw.1974","FOG.raw.1975","FOG.raw.1976","FOG.raw.1977","FOG.raw.1978","FOG.raw.1979","FOG.raw.1980","FOG.raw.1981","FOG.raw.1982","FOG.raw.1983","FOG.raw.1984","FOG.raw.1985","FOG.raw.1986","FOG.raw.1987","FOG.raw.1988","FOG.raw.1989","FOG.raw.1990","FOG.raw.1991","FOG.raw.1992","FOG.raw.1993","FOG.raw.1994","FOG.raw.1995","FOG.raw.1996","FOG.raw.1997","FOG.raw.1998","FOG.raw.1999","FOG.raw.2000","FOG.raw.2001","FOG.raw.2002","FOG.raw.2003","FOG.raw.2004","FOG.raw.2005","FOG.raw.2006","FOG.raw.2007","FOG.raw.2008","FOG.raw.2009","FOG.raw.2010","FOG.raw.2011","FOG.raw.2012","FOG.raw.2013","FOG.raw.2014","FOG.raw.2015","FOG.raw.2016","FOG.raw.2017","FOG.raw.2018","FOG.raw.2019"
144,"LKA","Sri Lanka",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
275,"PSE","State of Palestine",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
729,"SDN","Sudan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
740,"SUR","Suriname",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.436,0.436,0.436,0.436,0.509,0.711,1.02,1.4,1.84,2.3,2.77,3.22,3.62,3.94,4.21,4.46,4.68,4.9,5.1,5.31,5.53,5.76,6.02,6.3,6.6,6.92,7.27,7.63,8.01,8.42,8.84,9.28,9.74,10.2,12.2,16.7,23.3,31.6,40.9,50.7,60.7,70.3,79,86.2,92.5,98.5,104,110,116,121,127,132,138,144,150,156,162,168,175,183,190,198,207,217,227,238,250,263,277,291,306,322,338,354,371,391,413,436,459,482,504,524,541,575,575,457,578,596,363,480,523,607,564,574,424,445,351,241,301,300,20,102,297,327,321,339,314,279,294,334,334,303,62.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,"SWE","Sweden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.528,0.528,0.528,0.528,0.528,0.616,0.861,1.23,1.7,2.23,2.79,3.36,3.9,4.38,4.78,5.1,5.4,5.67,5.93,6.18,6.44,6.7,6.98,7.29,7.63,8,8.39,8.8,9.24,9.71,10.2,10.7,11.2,11.8,12.4,14.7,20.2,28.3,38.2,49.5,61.5,73.6,85.2,95.7,104,112,119,126,133,140,147,154,160,167,174,181,189,197,205,214,223,233,243,254,266,279,293,308,324,341,359,377,396,416,436,457,482,509,537,565,593,620,644,733,738,881,884,994,958,982,1120,1180,1240,1390,1410,1450,1530,1570,1690,1830,1720,1680,1530,1430,1320,3100,1170,1190,1320,1530,1640,1820,1800,1920,2030,2150,2290,2370,2490,2670,2830,3000,3070,2450,2870,2580,2330,2170,2300,2310,2370,2220,2050,1960
756,"CHE","Switzerland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.399,0.466,0.651,0.932,1.28,1.68,2.11,2.54,2.95,3.32,3.62,3.86,4.08,4.29,4.49,4.68,4.87,5.07,5.28,5.52,5.77,6.05,6.35,6.66,6.99,7.35,7.71,8.1,8.51,8.93,9.37,11.2,15.3,21.4,28.9,37.5,46.5,55.7,64.5,72.4,79.1,84.8,90.3,95.7,101,106,111,116,121,127,132,138,145,153,162,171,182,192,204,215,227,239,252,266,281,297,313,329,346,363,381,400,420,443,466,489,513,535,557,560,581,629,561,627,596,630,704,766,832,973,1010,954,960,926,1020,1010,1100,1100,1060,1090,1470,1300,1140,1000,952,952,885,1000,1200,1400,1620,1840,2010,2110,2340,2400,2790,2980,3180,3230,3320,3500,3870,3970,4040,4110,3860,3900,3780,3440
760,"SYR","Syria",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
158,"TWN","Taiwan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.28e-07,3.29e-07,3.29e-07,3.29e-07,3.84e-07,5.36e-07,7.66e-07,1.06e-06,1.39e-06,1.74e-06,2.09e-06,2.43e-06,2.73e-06,2.97e-06,3.18e-06,3.36e-06,3.53e-06,3.69e-06,3.85e-06,4.01e-06,4.17e-06,4.35e-06,4.54e-06,4.75e-06,4.98e-06,5.22e-06,5.48e-06,5.75e-06,6.04e-06,6.35e-06,6.67e-06,7e-06,7.35e-06,7.71e-06,0.000548,0.00202,0.00418,0.0068,0.00966,0.0125,0.0151,0.0173,0.0188,0.0193,0.0189,0.0177,0.016,0.0139,0.0116,0.00926,0.00715,0.00541,0.00424,0.0038,0.016,0.0499,0.102,0.168,0.244,0.327,0.412,0.496,0.575,0.645,0.71,0.774,0.839,0.904,0.969,1.03,1.1,1.16,1.23,1.3,1.47,1.64,1.81,1.98,2.15,2.32,2.5,2.7,2.91,3.01,32.2,59.6,106,145,235,311,352,386,447,485,486,518,558,722,851,881,911,915,977,989,1080,1060,1070,1120,1440,2050,3280,3250,4530,6620,6060,7370,8210,8600,7660,8740,9140,9540,7810,8390,8390,7250,7970,7970,7330,7400,7440,7560,7290
762,"TJK","Tajikistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.19,1.66,2.38,3.28,4.3,5.39,6.49,7.53,8.47,9.23,9.86,10.4,11,11.5,11.9,12.4,13,13.5,14.1,14.7,15.4,16.2,17,17.9,18.8,19.7,20.7,21.7,22.8,23.9,28.5,39.1,54.6,73.8,95.6,119,142,165,185,202,217,231,244,258,271,284,297,310,323,336,350,364,379,394,410,427,445,465,485,507,531,557,586,616,649,682,717,753,790,827,869,916,967,1020,1080,1130,1180,1230,1270,1380,1490,1570,1710,1800,1920,2010,2060,2090,2200,2980,3050,2710,2950,3120,3270,3420,3570,3590,3610,3330,4740,4540,2740,2480,2180,1620,1450,1150,1070,946,678,362,377,425,453,494,502,412,437,427,87.7,26.1,27.9,29.7,31.5,33.3,35.1,36.9,38.7
834,"TZA","Tanzania",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
764,"THA","Thailand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3,107,199,289,494,669,785,878,1040,1170,1160,1220,1270,1620,1950,2230,2540,2690,3180,3380,3410,3310,2910,2540,2180,1940,1640,1330,1210,1070,567,563,577,580,588,597,608,619,512,448,155,67.1,0,0,0,0,0,0,0
626,"TLS","Timor-Leste",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
