"code","iso","country","AMP.raw.1990","AMP.raw.1991","AMP.raw.1992","AMP.raw.1993","AMP.raw.1994","AMP.raw.1995","AMP.raw.1996","AMP.raw.1997","AMP.raw.1998","AMP.raw.1999","AMP.raw.2000","AMP.raw.2001","AMP.raw.2002","AMP.raw.2003","AMP.raw.2004","AMP.raw.2005","AMP.raw.2006","AMP.raw.2007","AMP.raw.2008","AMP.raw.2009","AMP.raw.2010","AMP.raw.2011","AMP.raw.2012","AMP.raw.2013","AMP.raw.2014","AMP.raw.2015","AMP.raw.2016","AMP.raw.2017","AMP.raw.2018","AMP.raw.2019","AMP.raw.2020","AMP.raw.2021","AMP.raw.2022"
804,"UKR","Ukraine",NA,NA,8071.68392687894,8071.6839268672,8071.70039663795,8071.700396553,9436.1009719636,9436.13692179384,9436.24226629268,9436.24226630659,9436.24226630659,9436.24226630659,9436.24226630659,9436.24226630659,9436.24226630659,9442.49834034265,9442.49834037155,9442.4983404272,9442.4983404272,9442.4983404272,9442.4983404272,9442.4983404272,9442.4983404272,9442.4983404272,9442.4983403716,9442.4983403716,9442.4983403716,9442.49834042724,9442.49834042724,9442.49834042724,9442.49834042724,9442.49834042724,9442.49834042724
784,"ARE","United Arab Emirates",0,0,0,0,0,0,2.92187361645972,2.92187361645972,2.92187361645972,2.92187361645972,2.92187361645972,2.92187361645972,3837.09110631686,3837.09110631686,3837.09110631686,3837.09110631686,6002.79344093808,6002.79344093808,6002.79344093808,6002.79344093808,6002.79344093808,6002.79344093808,6002.79344093808,6002.79344093808,6002.79344093808,6061.64281849693,6061.64281849693,6170.60248273468,6225.1775316752,6227.82498045241,6227.82498045241,6227.82498045241,6227.82498045241
826,"GBR","United Kingdom",2126.02562737254,2478.17395223319,2537.77831048089,2554.50493372704,2663.14826156845,2772.45300820636,2794.55523578029,2838.69350789215,2854.32267490871,2977.29147214216,3002.30183936205,3051.37040996993,3071.67221386484,3083.96113787699,3095.80380806476,3295.7829462991,12919.5587834814,12919.6021986079,12919.6021986099,19119.8562583579,19119.9166433845,19119.9223226242,52918.5565491341,1292116.4988463,1301039.19590579,1360306.14428458,1360926.62190608,2216078.1083412,2268077.81721898,2270655.47867621,2829240.99586671,3518159.88685838,3518159.88685838
840,"USA","United States of America",89935.7205010858,94069.7619567012,94069.7619566549,115738.582627862,115951.248550998,124271.094025674,124271.094025781,124271.095314167,124304.06989789,124532.790730594,124538.868548593,124614.057766576,126915.267466608,126915.918745648,127065.960318743,127068.027194499,127069.86106694,1634810.42579501,1634867.65938961,1634867.7817543,1843280.49103177,1843541.82586877,1843659.38882955,1844477.64155556,1848290.29903695,1848290.68493508,1848290.68493511,1860866.86625936,1860866.86625962,1860866.86625955,1860912.71583326,1860912.71583326,1860912.71583326
858,"URY","Uruguay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.483235849579,198.483235849579,268.634744156423,268.634744156423,268.634744156423,556.107216447718,556.107216447718,556.107216447718,603.021391025002,603.021391025002,603.021391025002,603.021391025002,603.021391025002
860,"UZB","Uzbekistan",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,"VUT","Vanuatu",35.0118735178742,35.0118735178742,35.6917473774887,35.6917473774887,35.8566690373816,42.2784246666444,43.061826773416,43.061826773416,43.061826773416,43.061826773416,43.061826773416,43.061826773416,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569,47.7672772169569
862,"VEN","Venezuela",5266.51378138451,5266.51378138451,5266.51378138451,5266.51378138451,5266.51378138451,5266.51378138451,5266.51378138451,5266.51378138451,5266.51378138451,5266.51378138451,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065,5486.67238761065
704,"VNM","Viet Nam",486.592401731889,486.592401731889,486.592401731889,486.592401731889,486.592401731889,486.592401731889,486.592401748123,486.592401748123,486.592401731889,486.592401731889,599.644290836853,599.644290836853,599.644290836853,2653.62636666369,2653.62636685415,2653.62636685415,2653.62636631856,2653.62636631856,2653.62636685415,2653.62636685415,2653.62636631856,2653.62636631856,2653.62636685415,2653.62636685415,2863.87285510502,2863.87285462345,2863.87285510502,2863.87285510502,2863.87285510502,2863.87285510502,2863.87285510502,2863.87285510502,2863.87285510502
876,"WLF","Wallis and Futuna Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,"ESH","Western Sahara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.575387716945,473.575387716945,473.575387716945,473.575387716945,473.575387716945,473.575387716945,473.575387716945,473.575387716945,473.575387716945,473.575387716945,473.575387716945,473.575387716945,473.575387716945,473.575387716945,473.575387716945,473.575387716945,473.575387716945
887,"YEM","Yemen",0,0,0,0,0,0,0,1309.73222697922,1309.73222697922,1309.73222697922,1309.73222697922,1309.73222697922,1309.73222697922,1309.73222697922,1309.73222697922,1309.73222697922,1309.73222697922,1309.73222697922,1313.54530229695,1313.54530229695,1313.54530229695,1313.54530229695,1313.54530229695,1313.54530229695,1313.54530229695,1313.54530229695,1313.54530229695,1313.54530229695,1313.54530229695,1313.54530229695,1313.54530229695,1313.54530229695,1313.54530229695
894,"ZMB","Zambia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,"ZWE","Zimbabwe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
